id,pesid,data_inversa,dia_semana,horario,uf,br,km,municipio,causa_principal,causa_acidente,ordem_tipo_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,id_veiculo,tipo_veiculo,marca,ano_fabricacao_veiculo,tipo_envolvido,estado_fisico,idade,sexo,ilesos,feridos_leves,feridos_graves,mortos,latitude,longitude,regional,delegacia,uop
308809,686506,2020-09-19,sábado,07:00:00,PE,101,69,RECIFE,Sim,Falta de Atenção à Condução,1,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Sim,553210,Bicicleta,Não Informado/Não Informado/Não Informado,0,Condutor,Lesões Leves,19.0,Masculino,0,1,0,0,"-8,05951606","-34,94581024",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
317318,704934,2020-10-26,segunda-feira,20:00:00,PE,101,"65,4",RECIFE,Sim,Desobediência às normas de trânsito pelo condutor,1,Colisão transversal,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Múltipla,Reta,Sim,568619,Bicicleta,Não Informado/Não Informado/Não Informado,0,Condutor,Óbito,28.0,Masculino,0,0,0,1,"-8,0285","-34,943036",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
318350,707957,2020-10-31,sábado,19:20:00,PE,101,68,RECIFE,Não,Restrição de Visibilidade,1,Colisão com objeto em movimento,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Dupla,Reta,Sim,570469,Bicicleta,Não Informado/Não Informado/Não Informado,0,Condutor,Ileso,47.0,Masculino,1,0,0,0,"-8,05074296","-34,94580619",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
318350,707957,2020-10-31,sábado,19:20:00,PE,101,68,RECIFE,Sim,Desobediência às normas de trânsito pelo condutor,1,Colisão com objeto em movimento,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Dupla,Reta,Sim,570469,Bicicleta,Não Informado/Não Informado/Não Informado,0,Condutor,Ileso,47.0,Masculino,1,0,0,0,"-8,05074296","-34,94580619",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
325995,724520,2020-12-06,domingo,06:30:00,PE,101,"72,2",RECIFE,Sim,Desobediência às normas de trânsito pelo condutor,2,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Dupla,Interseção de Vias,Sim,584693,Bicicleta,Não Informado/Não Informado/Não Informado,0,Condutor,Lesões Graves,,Masculino,0,0,1,0,"-8,10146485","-34,94901577",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
325995,724520,2020-12-06,domingo,06:30:00,PE,101,"72,2",RECIFE,Sim,Desobediência às normas de trânsito pelo condutor,1,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Dupla,Interseção de Vias,Sim,584693,Bicicleta,Não Informado/Não Informado/Não Informado,0,Condutor,Lesões Graves,,Masculino,0,0,1,0,"-8,10146485","-34,94901577",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
328484,730400,2020-12-17,quinta-feira,14:20:00,PE,101,70,RECIFE,Sim,Desobediência às normas de trânsito pelo condutor,1,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Múltipla,Reta,Sim,589382,Bicicleta,Não Informado/Não Informado/Não Informado,0,Condutor,Lesões Leves,66.0,Masculino,0,1,0,0,"-8,06776119","-34,94265074",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
331559,737990,2020-12-31,quinta-feira,10:10:00,PE,101,"70,3",RECIFE,Sim,Falta de Atenção à Condução,3,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Múltipla,Curva,Sim,594870,Bicicleta,Não Informado/Não Informado/Não Informado,0,Condutor,Lesões Leves,54.0,Masculino,0,1,0,0,"-8,070481","-34,942647",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
331559,737990,2020-12-31,quinta-feira,10:10:00,PE,101,"70,3",RECIFE,Sim,Falta de Atenção à Condução,2,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Múltipla,Curva,Sim,594870,Bicicleta,Não Informado/Não Informado/Não Informado,0,Condutor,Lesões Leves,54.0,Masculino,0,1,0,0,"-8,070481","-34,942647",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
331559,737990,2020-12-31,quinta-feira,10:10:00,PE,101,"70,3",RECIFE,Sim,Falta de Atenção à Condução,1,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Múltipla,Curva,Sim,594870,Bicicleta,Não Informado/Não Informado/Não Informado,0,Condutor,Lesões Leves,54.0,Masculino,0,1,0,0,"-8,070481","-34,942647",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
655159,1476952,2025-01-15,quarta-feira,05:20:00,PE,101,70,RECIFE,Sim,Reação tardia ou ineficiente do condutor,3,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Curva;Interseção de Vias,Não,1179251,Bicicleta,Não Informado/Não Informado,0,Condutor,Lesões Leves,,Masculino,0,1,0,0,"-8,06776119","-34,94265074",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
655159,1476952,2025-01-15,quarta-feira,05:20:00,PE,101,70,RECIFE,Sim,Reação tardia ou ineficiente do condutor,2,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Curva;Interseção de Vias,Não,1179251,Bicicleta,Não Informado/Não Informado,0,Condutor,Lesões Leves,,Masculino,0,1,0,0,"-8,06776119","-34,94265074",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
655159,1476952,2025-01-15,quarta-feira,05:20:00,PE,101,70,RECIFE,Sim,Reação tardia ou ineficiente do condutor,1,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Curva;Interseção de Vias,Não,1179251,Bicicleta,Não Informado/Não Informado,0,Condutor,Lesões Leves,,Masculino,0,1,0,0,"-8,06776119","-34,94265074",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
656660,1479372,2025-01-22,quarta-feira,13:40:00,PE,101,"69,1",RECIFE,Não,Condutor deixou de manter distância do veículo da frente,3,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Sim,1180835,Bicicleta,Não Informado/Não Informado,0,Condutor,Ileso,45.0,Masculino,1,0,0,0,"-8,060847","-34,945717",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
656660,1479372,2025-01-22,quarta-feira,13:40:00,PE,101,"69,1",RECIFE,Não,Condutor deixou de manter distância do veículo da frente,2,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Sim,1180835,Bicicleta,Não Informado/Não Informado,0,Condutor,Ileso,45.0,Masculino,1,0,0,0,"-8,060847","-34,945717",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
656660,1479372,2025-01-22,quarta-feira,13:40:00,PE,101,"69,1",RECIFE,Não,Condutor deixou de manter distância do veículo da frente,1,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Sim,1180835,Bicicleta,Não Informado/Não Informado,0,Condutor,Ileso,45.0,Masculino,1,0,0,0,"-8,060847","-34,945717",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
656660,1479372,2025-01-22,quarta-feira,13:40:00,PE,101,"69,1",RECIFE,Sim,Acessar a via sem observar a presença dos outros veículos,3,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Sim,1180835,Bicicleta,Não Informado/Não Informado,0,Condutor,Ileso,45.0,Masculino,1,0,0,0,"-8,060847","-34,945717",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
656660,1479372,2025-01-22,quarta-feira,13:40:00,PE,101,"69,1",RECIFE,Sim,Acessar a via sem observar a presença dos outros veículos,2,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Sim,1180835,Bicicleta,Não Informado/Não Informado,0,Condutor,Ileso,45.0,Masculino,1,0,0,0,"-8,060847","-34,945717",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
656660,1479372,2025-01-22,quarta-feira,13:40:00,PE,101,"69,1",RECIFE,Sim,Acessar a via sem observar a presença dos outros veículos,1,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Sim,1180835,Bicicleta,Não Informado/Não Informado,0,Condutor,Ileso,45.0,Masculino,1,0,0,0,"-8,060847","-34,945717",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
663553,1496512,2025-02-25,terça-feira,07:30:00,PE,101,"69,5",RECIFE,Não,Área urbana sem a presença de local apropriado para a travessia de pedestres,3,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,1194036,Bicicleta,Não Informado/Não Informado,0,Condutor,Lesões Leves,55.0,Masculino,0,1,0,0,"-8,06367","-34,94461",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
663553,1496512,2025-02-25,terça-feira,07:30:00,PE,101,"69,5",RECIFE,Não,Área urbana sem a presença de local apropriado para a travessia de pedestres,2,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,1194036,Bicicleta,Não Informado/Não Informado,0,Condutor,Lesões Leves,55.0,Masculino,0,1,0,0,"-8,06367","-34,94461",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
663553,1496512,2025-02-25,terça-feira,07:30:00,PE,101,"69,5",RECIFE,Não,Área urbana sem a presença de local apropriado para a travessia de pedestres,1,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,1194036,Bicicleta,Não Informado/Não Informado,0,Condutor,Lesões Leves,55.0,Masculino,0,1,0,0,"-8,06367","-34,94461",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
663553,1496512,2025-02-25,terça-feira,07:30:00,PE,101,"69,5",RECIFE,Não,Ausência de sinalização,3,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,1194036,Bicicleta,Não Informado/Não Informado,0,Condutor,Lesões Leves,55.0,Masculino,0,1,0,0,"-8,06367","-34,94461",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
663553,1496512,2025-02-25,terça-feira,07:30:00,PE,101,"69,5",RECIFE,Não,Ausência de sinalização,2,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,1194036,Bicicleta,Não Informado/Não Informado,0,Condutor,Lesões Leves,55.0,Masculino,0,1,0,0,"-8,06367","-34,94461",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
663553,1496512,2025-02-25,terça-feira,07:30:00,PE,101,"69,5",RECIFE,Não,Ausência de sinalização,1,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,1194036,Bicicleta,Não Informado/Não Informado,0,Condutor,Lesões Leves,55.0,Masculino,0,1,0,0,"-8,06367","-34,94461",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
663553,1496512,2025-02-25,terça-feira,07:30:00,PE,101,"69,5",RECIFE,Sim,Acessar a via sem observar a presença dos outros veículos,3,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,1194036,Bicicleta,Não Informado/Não Informado,0,Condutor,Lesões Leves,55.0,Masculino,0,1,0,0,"-8,06367","-34,94461",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
663553,1496512,2025-02-25,terça-feira,07:30:00,PE,101,"69,5",RECIFE,Sim,Acessar a via sem observar a presença dos outros veículos,2,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,1194036,Bicicleta,Não Informado/Não Informado,0,Condutor,Lesões Leves,55.0,Masculino,0,1,0,0,"-8,06367","-34,94461",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
663553,1496512,2025-02-25,terça-feira,07:30:00,PE,101,"69,5",RECIFE,Sim,Acessar a via sem observar a presença dos outros veículos,1,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,1194036,Bicicleta,Não Informado/Não Informado,0,Condutor,Lesões Leves,55.0,Masculino,0,1,0,0,"-8,06367","-34,94461",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
665289,1500886,2025-03-05,quarta-feira,09:45:00,PE,101,"66,9",RECIFE,Sim,Ausência de reação do condutor,1,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,1197463,Bicicleta,Não Informado/Não Informado,0,Condutor,Lesões Leves,50.0,Masculino,0,1,0,0,"-8,043376","-34,89983082",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
665766,1502141,2025-03-07,sexta-feira,16:00:00,PE,101,70,RECIFE,Sim,Acessar a via sem observar a presença dos outros veículos,1,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,1198434,Bicicleta,Não Informado/Não Informado,0,Condutor,Lesões Leves,31.0,Masculino,0,1,0,0,"-8,071121","-34,939258",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
666876,1504708,2025-03-13,quinta-feira,05:07:00,PE,232,5,RECIFE,Não,Área urbana sem a presença de local apropriado para a travessia de pedestres,2,Queda de ocupante de veículo,Com Vítimas Fatais,Amanhecer,Decrescente,Nublado,Múltipla,Interseção de Vias;Curva,Não,1200416,Bicicleta,Não Informado/Não Informado,0,Condutor,Óbito,51.0,Masculino,0,0,0,1,"-8,069067","-34,947416",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
666876,1504708,2025-03-13,quinta-feira,05:07:00,PE,232,5,RECIFE,Não,Área urbana sem a presença de local apropriado para a travessia de pedestres,1,Colisão transversal,Com Vítimas Fatais,Amanhecer,Decrescente,Nublado,Múltipla,Interseção de Vias;Curva,Não,1200416,Bicicleta,Não Informado/Não Informado,0,Condutor,Óbito,51.0,Masculino,0,0,0,1,"-8,069067","-34,947416",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
666876,1504708,2025-03-13,quinta-feira,05:07:00,PE,232,5,RECIFE,Sim,Acessar a via sem observar a presença dos outros veículos,2,Queda de ocupante de veículo,Com Vítimas Fatais,Amanhecer,Decrescente,Nublado,Múltipla,Interseção de Vias;Curva,Não,1200416,Bicicleta,Não Informado/Não Informado,0,Condutor,Óbito,51.0,Masculino,0,0,0,1,"-8,069067","-34,947416",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
666876,1504708,2025-03-13,quinta-feira,05:07:00,PE,232,5,RECIFE,Sim,Acessar a via sem observar a presença dos outros veículos,1,Colisão transversal,Com Vítimas Fatais,Amanhecer,Decrescente,Nublado,Múltipla,Interseção de Vias;Curva,Não,1200416,Bicicleta,Não Informado/Não Informado,0,Condutor,Óbito,51.0,Masculino,0,0,0,1,"-8,069067","-34,947416",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
672876,1519004,2025-04-11,sexta-feira,07:14:00,PE,101,69,RECIFE,Sim,Acessar a via sem observar a presença dos outros veículos,3,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Não,1212058,Bicicleta,Não Informado/Não Informado,0,Condutor,Lesões Graves,38.0,Masculino,0,0,1,0,"-8,0639674","-34,94440913",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
672876,1519004,2025-04-11,sexta-feira,07:14:00,PE,101,69,RECIFE,Sim,Acessar a via sem observar a presença dos outros veículos,2,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Não,1212058,Bicicleta,Não Informado/Não Informado,0,Condutor,Lesões Graves,38.0,Masculino,0,0,1,0,"-8,0639674","-34,94440913",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
672876,1519004,2025-04-11,sexta-feira,07:14:00,PE,101,69,RECIFE,Sim,Acessar a via sem observar a presença dos outros veículos,1,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Não,1212058,Bicicleta,Não Informado/Não Informado,0,Condutor,Lesões Graves,38.0,Masculino,0,0,1,0,"-8,0639674","-34,94440913",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
686382,1524680,2025-04-21,segunda-feira,08:00:00,PE,101,76,RECIFE,Não,Transitar no Acostamento,3,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Dupla,Reta,Não,1216468,Bicicleta,Não Informado/Não Informado,0,Condutor,Lesões Leves,25.0,Masculino,0,1,0,0,"-8,12162","-34,943231",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
686382,1524680,2025-04-21,segunda-feira,08:00:00,PE,101,76,RECIFE,Não,Transitar no Acostamento,2,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Dupla,Reta,Não,1216468,Bicicleta,Não Informado/Não Informado,0,Condutor,Lesões Leves,25.0,Masculino,0,1,0,0,"-8,12162","-34,943231",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
686382,1524680,2025-04-21,segunda-feira,08:00:00,PE,101,76,RECIFE,Não,Transitar no Acostamento,1,Colisão frontal,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Dupla,Reta,Não,1216468,Bicicleta,Não Informado/Não Informado,0,Condutor,Lesões Leves,25.0,Masculino,0,1,0,0,"-8,12162","-34,943231",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
686382,1524680,2025-04-21,segunda-feira,08:00:00,PE,101,76,RECIFE,Não,Transitar na contramão,3,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Dupla,Reta,Não,1216468,Bicicleta,Não Informado/Não Informado,0,Condutor,Lesões Leves,25.0,Masculino,0,1,0,0,"-8,12162","-34,943231",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
686382,1524680,2025-04-21,segunda-feira,08:00:00,PE,101,76,RECIFE,Não,Transitar na contramão,2,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Dupla,Reta,Não,1216468,Bicicleta,Não Informado/Não Informado,0,Condutor,Lesões Leves,25.0,Masculino,0,1,0,0,"-8,12162","-34,943231",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
686382,1524680,2025-04-21,segunda-feira,08:00:00,PE,101,76,RECIFE,Não,Transitar na contramão,1,Colisão frontal,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Dupla,Reta,Não,1216468,Bicicleta,Não Informado/Não Informado,0,Condutor,Lesões Leves,25.0,Masculino,0,1,0,0,"-8,12162","-34,943231",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
686382,1524680,2025-04-21,segunda-feira,08:00:00,PE,101,76,RECIFE,Sim,Acessar a via sem observar a presença dos outros veículos,3,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Dupla,Reta,Não,1216468,Bicicleta,Não Informado/Não Informado,0,Condutor,Lesões Leves,25.0,Masculino,0,1,0,0,"-8,12162","-34,943231",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
686382,1524680,2025-04-21,segunda-feira,08:00:00,PE,101,76,RECIFE,Sim,Acessar a via sem observar a presença dos outros veículos,2,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Dupla,Reta,Não,1216468,Bicicleta,Não Informado/Não Informado,0,Condutor,Lesões Leves,25.0,Masculino,0,1,0,0,"-8,12162","-34,943231",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
686382,1524680,2025-04-21,segunda-feira,08:00:00,PE,101,76,RECIFE,Sim,Acessar a via sem observar a presença dos outros veículos,1,Colisão frontal,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Dupla,Reta,Não,1216468,Bicicleta,Não Informado/Não Informado,0,Condutor,Lesões Leves,25.0,Masculino,0,1,0,0,"-8,12162","-34,943231",SPRF-PE,DEL01-PE,UOP01-DEL01-PE
